crtR(2011:2017),Water,Urban,Rice field,Farmland,Meadow,Deciduous broadleaf,Deciduous coniferous,Evergreen broadleaf,Evergreen coniferous,Bare land,Bamboo forest,Solar panel
0.375898,0,0,0,1,0,0,0,0,0,0,0,0
0.390011,0,0,0,1,0,0,0,0,0,0,0,0
0.202021,0,0,0,0,0,1,0,0,0,0,0,0
0.181415,0,0,0,0,0,1,0,0,0,0,0,0
0.185821,0,0,0,0,0,1,0,0,0,0,0,0
0.257973,0,0,0,0,0,1,0,0,0,0,0,0
0.615482,0,0,0,1,0,0,0,0,0,0,0,0
0.60228,0,0,0,1,0,0,0,0,0,0,0,0
0.451817,0,0,0,0,0,1,0,0,0,0,0,0
0.448862,0,0,0,0,0,0,0,0,0,0,0,0
0.317682,0,0,0,1,0,0,0,0,0,0,0,0
0.371566,0,0,0,0,0,1,0,0,0,0,0,0
0.391329,0,0,0,0,0,1,0,0,0,0,0,0
0.418564,0,0,0,0,0,1,0,0,0,0,0,0
0.420026,0,0,0,0,0,1,0,0,0,0,0,0
0.339071,0,0,0,0,0,1,0,0,0,0,0,0
0.345444,0,0,0,0,0,1,0,0,0,0,0,0
0.341251,0,0,0,1,0,0,0,0,0,0,0,0
0.682324,0,0,0,0,0,1,0,0,0,0,0,0
0.386165,0,0,0,0,0,1,0,0,0,0,0,0
0.412613,0,0,0,0,0,0,0,0,0,0,0,0
0.47994,0,0,0,1,0,0,0,0,0,0,0,0
0.453523,0,0,0,0,0,1,0,0,0,0,0,0
0.414669,0,0,1,0,0,0,0,0,0,0,0,0
0.292547,0,0,1,0,0,0,0,0,0,0,0,0
0.343471,0,0,0,0,0,1,0,0,0,0,0,0
0.33394,0,0,0,0,0,1,0,0,0,0,0,0
0.289453,0,0,0,0,0,1,0,0,0,0,0,0
0.299456,0,0,0,0,0,1,0,0,0,0,0,0
0.288181,0,0,0,0,0,1,0,0,0,0,0,0
0.176422,0,0,0,0,0,1,0,0,0,0,0,0
0.183676,0,0,0,0,0,1,0,0,0,0,0,0
0.229961,0,0,0,0,0,1,0,0,0,0,0,0
0.244446,0,0,0,1,0,0,0,0,0,0,0,0
0.216748,0,0,0,0,0,1,0,0,0,0,0,0
0.368321,0,0,0,0,0,1,0,0,0,0,0,0
0.292573,0,0,0,0,0,1,0,0,0,0,0,0
0.520119,0,0,0,1,0,0,0,0,0,0,0,0
0.567669,0,0,0,1,0,0,0,0,0,0,0,0
0.398676,0,0,1,0,0,0,0,0,0,0,0,0
0.407534,0,0,0,1,0,0,0,0,0,0,0,0
0.463871,0,0,0,0,1,0,0,0,0,0,0,0
0.456556,0,0,0,0,1,0,0,0,0,0,0,0
0.417732,0,0,0,0,0,1,0,0,0,0,0,0
0.416348,0,0,0,0,1,0,0,0,0,0,0,0
0.413972,0,0,0,0,0,1,0,0,0,0,0,0
0.307309,0,0,0,0,0,1,0,0,0,0,0,0
0.316152,0,0,0,0,0,1,0,0,0,0,0,0
0.262791,0,0,0,0,0,1,0,0,0,0,0,0
0.401819,0,0,0,1,0,0,0,0,0,0,0,0
0.392583,0,0,0,1,0,0,0,0,0,0,0,0
0.392999,0,0,0,1,0,0,0,0,0,0,0,0
0.21426,0,0,0,0,0,1,0,0,0,0,0,0
0.36499,0,0,0,1,0,0,0,0,0,0,0,0
0.338305,0,0,1,0,0,0,0,0,0,0,0,0
0.27214,0,0,0,0,1,0,0,0,0,0,0,0
0.139548,0,0,0,0,0,1,0,0,0,0,0,0
0.639025,0,0,0,0,0,1,0,0,0,0,0,0
0.326543,0,0,0,0,1,0,0,0,0,0,0,0
0.356638,0,0,0,0,0,1,0,0,0,0,0,0
0.368213,0,0,0,0,0,1,0,0,0,0,0,0
0.347712,0,0,1,0,0,0,0,0,0,0,0,0
0.357785,0,0,1,0,0,0,0,0,0,0,0,0
0.362535,0,0,1,0,0,0,0,0,0,0,0,0
0.51575,0,0,0,0,1,0,0,0,0,0,0,0
0.174655,0,0,0,0,0,1,0,0,0,0,0,0
0.122396,0,0,0,0,0,1,0,0,0,0,0,0
-0.199333,0,0,0,0,0,1,0,0,0,0,0,0
-0.169792,0,0,0,0,0,1,0,0,0,0,0,0
0.318861,0,0,0,0,0,1,0,0,0,0,0,0
0.298387,0,0,0,0,0,1,0,0,0,0,0,0
0.195975,0,0,0,0,0,1,0,0,0,0,0,0
0.263741,0,0,0,0,0,1,0,0,0,0,0,0
0.542912,0,0,0,0,0,1,0,0,0,0,0,0
0.239713,0,0,0,0,0,1,0,0,0,0,0,0
0.223215,0,0,0,0,0,1,0,0,0,0,0,0
0.063062,0,0,0,1,0,0,0,0,0,0,0,0
-0.001868,0,0,0,0,0,1,0,0,0,0,0,0
0.050428,0,0,0,0,0,1,0,0,0,0,0,0
0.397005,0,0,0,0,0,1,0,0,0,0,0,0
0.399499,0,0,0,0,0,0,0,0,0,0,0,0
0.133486,0,0,0,0,0,1,0,0,0,0,0,0
0.151571,0,0,0,0,0,1,0,0,0,0,0,0
-0.106261,0,0,0,0,0,1,0,0,0,0,0,0
0.429089,0,0,0,0,1,0,0,0,0,0,0,0
0.472415,0,0,0,1,0,0,0,0,0,0,0,0
0.219542,0,0,0,0,0,1,0,0,0,0,0,0
0.243892,0,0,0,0,0,1,0,0,0,0,0,0
0.468094,0,0,0,0,0,1,0,0,0,0,0,0
0.12044,0,0,0,0,0,1,0,0,0,0,0,0
0.424957,0,0,0,1,0,0,0,0,0,0,0,0
0.223975,0,0,0,0,0,0,0,0,0,0,0,1
0.234795,0,0,0,0,0,1,0,0,0,0,0,0
0.235391,0,0,0,0,0,1,0,0,0,0,0,0
0.516206,0,0,0,0,1,0,0,0,0,0,0,0
0.417245,0,0,0,0,0,1,0,0,0,0,0,0
0.305544,0,0,1,0,0,0,0,0,0,0,0,0
0.317585,0,0,1,0,0,0,0,0,0,0,0,0
0.406574,0,0,0,0,0,1,0,0,0,0,0,0
0.268927,0,0,1,0,0,0,0,0,0,0,0,0
0.384807,0,0,0,0,0,0,0,0,0,0,0,1
0.364349,0,0,0,0,0,1,0,0,0,0,0,0
0.366713,0,0,0,0,0,1,0,0,0,0,0,0
0.227292,0,0,0,0,0,1,0,0,0,0,0,0
0.335243,0,0,0,0,0,1,0,0,0,0,0,0
0.369292,0,0,0,0,1,0,0,0,0,0,0,0
0.389358,0,0,0,1,0,0,0,0,0,0,0,0
0.453439,0,0,0,0,0,1,0,0,0,0,0,0
0.448947,0,0,0,1,0,0,0,0,0,0,0,0
0.456214,0,0,0,1,0,0,0,0,0,0,0,0
0.444819,0,0,1,0,0,0,0,0,0,0,0,0
0.355199,0,0,1,0,0,0,0,0,0,0,0,0
0.32321,0,0,0,0,0,1,0,0,0,0,0,0
0.270973,0,0,0,0,0,1,0,0,0,0,0,0
0.248333,0,0,0,0,0,1,0,0,0,0,0,0
0.259439,0,0,0,0,0,1,0,0,0,0,0,0
0.482121,0,0,0,0,0,1,0,0,0,0,0,0
0.309778,0,0,0,1,0,0,0,0,0,0,0,0
0.310253,0,0,0,1,0,0,0,0,0,0,0,0
0.30925,0,0,0,1,0,0,0,0,0,0,0,0
0.314736,0,0,0,0,1,0,0,0,0,0,0,0
0.335103,0,0,0,1,0,0,0,0,0,0,0,0
-0.376543,0,0,0,0,0,1,0,0,0,0,0,0
-0.339272,0,0,0,0,0,1,0,0,0,0,0,0
0.381021,0,0,1,0,0,0,0,0,0,0,0,0
0.402771,0,0,1,0,0,0,0,0,0,0,0,0
0.403667,0,0,1,0,0,0,0,0,0,0,0,0
0.192206,0,0,0,0,0,0,0,0,0,0,0,0
0.210092,0,0,0,0,0,1,0,0,0,0,0,0
0.279685,0,0,0,0,0,0,0,0,0,1,0,0
0.275448,0,0,0,1,0,0,0,0,0,0,0,0
0.315109,0,0,1,0,0,0,0,0,0,0,0,0
0.32627,0,0,1,0,0,0,0,0,0,0,0,0
0.329182,0,0,1,0,0,0,0,0,0,0,0,0
0.416926,0,0,1,0,0,0,0,0,0,0,0,0
0.429166,0,0,0,0,0,1,0,0,0,0,0,0
0.245152,0,0,0,0,0,1,0,0,0,0,0,0
0.442934,0,0,0,1,0,0,0,0,0,0,0,0
0.440914,0,0,0,0,0,1,0,0,0,0,0,0
0.410531,0,0,0,0,0,1,0,0,0,0,0,0
0.249875,0,0,0,0,0,1,0,0,0,0,0,0
0.174322,0,0,0,0,0,1,0,0,0,0,0,0
0.193427,0,0,0,0,0,1,0,0,0,0,0,0
0.46391,0,0,0,1,0,0,0,0,0,0,0,0
0.51613,0,0,0,1,0,0,0,0,0,0,0,0
0.566676,0,0,0,1,0,0,0,0,0,0,0,0
0.656835,0,0,0,0,0,1,0,0,0,0,0,0
0.437906,0,0,0,0,0,1,0,0,0,0,0,0
0.443355,0,0,0,0,0,1,0,0,0,0,0,0
0.4234,0,0,0,0,0,1,0,0,0,0,0,0
0.468957,0,1,0,0,0,0,0,0,0,0,0,0
0.45206,0,0,0,0,1,0,0,0,0,0,0,0
0.219427,0,0,0,0,1,0,0,0,0,0,0,0
0.358355,0,0,0,0,0,1,0,0,0,0,0,0
0.210092,0,0,0,0,0,1,0,0,0,0,0,0
0.477291,0,0,0,1,0,0,0,0,0,0,0,0
0.339115,0,0,0,1,0,0,0,0,0,0,0,0
0.348978,0,0,0,0,0,1,0,0,0,0,0,0
0.387509,0,0,0,0,1,0,0,0,0,0,0,0
0.444706,0,0,0,1,0,0,0,0,0,0,0,0
0.399601,0,0,0,0,0,1,0,0,0,0,0,0
0.402304,0,0,0,0,0,1,0,0,0,0,0,0
0.447755,0,0,1,0,0,0,0,0,0,0,0,0
0.490375,0,0,0,0,0,1,0,0,0,0,0,0
0.27818,0,0,1,0,0,0,0,0,0,0,0,0
0.304654,0,0,1,0,0,0,0,0,0,0,0,0
0.301319,0,0,1,0,0,0,0,0,0,0,0,0
0.222353,0,0,0,0,0,1,0,0,0,0,0,0
0.243298,0,0,0,0,0,1,0,0,0,0,0,0
0.239562,0,0,0,0,0,1,0,0,0,0,0,0
0.615125,0,1,0,0,0,0,0,0,0,0,0,0
0.309527,0,0,0,0,0,1,0,0,0,0,0,0
0.467063,0,0,0,1,0,0,0,0,0,0,0,0
0.39794,0,0,0,0,0,1,0,0,0,0,0,0
0.454362,0,0,0,0,0,1,0,0,0,0,0,0
0.469629,0,0,0,1,0,0,0,0,0,0,0,0
0.274632,0,0,0,1,0,0,0,0,0,0,0,0
0.499422,0,0,0,0,0,1,0,0,0,0,0,0
0.412339,0,0,0,0,1,0,0,0,0,0,0,0
0.407467,0,0,0,0,1,0,0,0,0,0,0,0
0.416683,0,0,0,0,1,0,0,0,0,0,0,0
0.355043,0,0,0,1,0,0,0,0,0,0,0,0
0.343766,0,0,1,0,0,0,0,0,0,0,0,0
0.345393,0,0,1,0,0,0,0,0,0,0,0,0
0.372055,0,0,1,0,0,0,0,0,0,0,0,0
0.324493,0,0,1,0,0,0,0,0,0,0,0,0
0.312918,0,0,1,0,0,0,0,0,0,0,0,0
0.302305,0,0,1,0,0,0,0,0,0,0,0,0
0.347926,0,0,1,0,0,0,0,0,0,0,0,0
0.652914,0,0,0,1,0,0,0,0,0,0,0,0
0.625821,0,0,0,1,0,0,0,0,0,0,0,0
0.562365,0,0,0,1,0,0,0,0,0,0,0,0
0.462126,0,1,0,0,0,0,0,0,0,0,0,0
0.473815,0,1,0,0,0,0,0,0,0,0,0,0
0.467611,0,0,0,1,0,0,0,0,0,0,0,0
0.201155,0,0,0,0,0,1,0,0,0,0,0,0
0.329789,0,0,1,0,0,0,0,0,0,0,0,0
0.46767,0,0,0,1,0,0,0,0,0,0,0,0
0.437197,0,0,0,1,0,0,0,0,0,0,0,0
0.409511,0,0,1,0,0,0,0,0,0,0,0,0
0.430124,0,0,0,1,0,0,0,0,0,0,0,0
0.383972,0,0,0,0,0,1,0,0,0,0,0,0
0.392993,0,0,0,0,0,1,0,0,0,0,0,0
0.358998,0,0,0,0,0,1,0,0,0,0,0,0
0.376217,0,0,0,0,0,1,0,0,0,0,0,0
0.208098,0,0,0,0,0,1,0,0,0,0,0,0
0.298376,0,0,0,0,0,0,0,0,0,0,0,1
0.463653,0,0,0,1,0,0,0,0,0,0,0,0
0.260111,0,0,1,0,0,0,0,0,0,0,0,0
0.260218,0,0,1,0,0,0,0,0,0,0,0,0
0.3361,0,0,1,0,0,0,0,0,0,0,0,0
0.349368,0,0,0,0,0,1,0,0,0,0,0,0
0.363845,0,0,0,0,0,1,0,0,0,0,0,0
0.554492,0,0,0,1,0,0,0,0,0,0,0,0
0.375432,0,0,0,1,0,0,0,0,0,0,0,0
0.36999,0,0,0,0,1,0,0,0,0,0,0,0
0.259376,0,0,0,0,0,1,0,0,0,0,0,0
0.268531,0,0,0,0,0,1,0,0,0,0,0,0
0.279796,0,0,0,0,0,1,0,0,0,0,0,0
0.345088,0,0,0,0,0,1,0,0,0,0,0,0
0.384472,0,0,0,0,0,1,0,0,0,0,0,0
0.323424,0,0,0,0,0,1,0,0,0,0,0,0
0.336212,0,0,0,0,0,1,0,0,0,0,0,0
0.355193,0,0,0,0,0,1,0,0,0,0,0,0
0.222584,0,0,0,0,0,1,0,0,0,0,0,0
0.063645,0,0,0,0,0,1,0,0,0,0,0,0
0.452015,0,0,0,1,0,0,0,0,0,0,0,0
0.473472,0,0,0,0,0,1,0,0,0,0,0,0
0.431442,0,0,0,0,0,1,0,0,0,0,0,0
0.431357,0,0,0,0,0,1,0,0,0,0,0,0
0.458562,0,0,0,0,0,1,0,0,0,0,0,0
0.337252,0,0,1,0,0,0,0,0,0,0,0,0
0.334668,0,0,1,0,0,0,0,0,0,0,0,0
0.308221,0,0,0,1,0,0,0,0,0,0,0,0
0.243166,0,0,0,1,0,0,0,0,0,0,0,0
0.271676,0,0,0,1,0,0,0,0,0,0,0,0
0.195888,0,0,0,0,1,0,0,0,0,0,0,0
0.183766,0,0,0,0,1,0,0,0,0,0,0,0
0.467645,0,0,0,1,0,0,0,0,0,0,0,0
0.450683,0,0,0,0,1,0,0,0,0,0,0,0
0.340272,0,0,0,0,0,1,0,0,0,0,0,0
0.246065,0,0,0,0,0,0,0,0,0,0,0,1
0.247231,0,0,0,0,1,0,0,0,0,0,0,0
0.223891,0,0,0,0,0,1,0,0,0,0,0,0
0.259736,0,0,0,0,0,0,0,0,0,0,0,1
0.323832,0,0,1,0,0,0,0,0,0,0,0,0
-0.381054,0,0,0,0,0,0,0,0,0,0,0,1
0.456989,0,0,0,1,0,0,0,0,0,0,0,0
0.452777,0,0,0,1,0,0,0,0,0,0,0,0
0.450816,0,0,0,0,1,0,0,0,0,0,0,0
0.427554,0,0,0,0,0,1,0,0,0,0,0,0
0.425201,0,0,0,0,0,1,0,0,0,0,0,0
0.536546,0,0,0,1,0,0,0,0,0,0,0,0
0.20304,0,0,0,0,0,1,0,0,0,0,0,0
0.227276,0,0,0,0,0,0,0,0,0,0,0,1
0.217269,0,0,0,0,0,0,0,0,0,0,0,1
0.270224,0,0,0,0,0,0,0,0,0,0,0,1
0.494754,0,0,0,0,1,0,0,0,0,0,0,0
0.684205,0,0,0,1,0,0,0,0,0,0,0,0
0.315755,0,0,0,1,0,0,0,0,0,0,0,0
0.31465,0,0,0,1,0,0,0,0,0,0,0,0
0.341803,0,0,0,1,0,0,0,0,0,0,0,0
0.380531,0,0,0,0,1,0,0,0,0,0,0,0
0.392264,0,0,0,1,0,0,0,0,0,0,0,0
0.455794,0,0,0,0,0,1,0,0,0,0,0,0
-0.052208,0,0,0,0,0,1,0,0,0,0,0,0
-0.014347,0,0,0,0,0,1,0,0,0,0,0,0
0.442268,0,0,0,0,0,1,0,0,0,0,0,0
0.372009,0,0,0,0,0,1,0,0,0,0,0,0
0.354114,0,0,0,0,0,1,0,0,0,0,0,0
0.393862,0,0,0,0,0,1,0,0,0,0,0,0
0.392936,0,0,0,0,0,1,0,0,0,0,0,0
0.384969,0,0,0,0,0,1,0,0,0,0,0,0
0.368693,0,0,0,0,0,1,0,0,0,0,0,0
0.427009,0,0,1,0,0,0,0,0,0,0,0,0
0.430535,0,0,1,0,0,0,0,0,0,0,0,0
0.465995,0,0,0,0,0,1,0,0,0,0,0,0
0.435854,0,0,0,1,0,0,0,0,0,0,0,0
0.421536,0,0,0,0,0,1,0,0,0,0,0,0
0.442712,0,0,0,0,0,1,0,0,0,0,0,0
0.450072,0,0,0,0,0,1,0,0,0,0,0,0
0.372288,0,0,0,1,0,0,0,0,0,0,0,0
0.370833,0,0,0,1,0,0,0,0,0,0,0,0
0.376764,0,0,0,1,0,0,0,0,0,0,0,0
0.277612,0,0,0,0,1,0,0,0,0,0,0,0
0.269238,0,0,1,0,0,0,0,0,0,0,0,0
0.281235,0,0,1,0,0,0,0,0,0,0,0,0
0.294158,0,0,1,0,0,0,0,0,0,0,0,0
0.302038,0,0,1,0,0,0,0,0,0,0,0,0
0.267439,0,0,1,0,0,0,0,0,0,0,0,0
0.262514,0,0,1,0,0,0,0,0,0,0,0,0
0.274778,0,0,1,0,0,0,0,0,0,0,0,0
0.339961,0,0,0,0,0,1,0,0,0,0,0,0
0.341894,0,0,0,0,0,1,0,0,0,0,0,0
0.340367,0,0,0,0,0,1,0,0,0,0,0,0
0.335335,0,0,0,0,0,1,0,0,0,0,0,0
0.439283,0,0,0,0,0,1,0,0,0,0,0,0
0.398065,0,0,0,0,1,0,0,0,0,0,0,0
0.443156,0,1,0,0,0,0,0,0,0,0,0,0
0.452402,0,0,1,0,0,0,0,0,0,0,0,0
0.431662,0,0,0,1,0,0,0,0,0,0,0,0
0.434788,0,0,0,0,1,0,0,0,0,0,0,0
0.426659,0,0,0,1,0,0,0,0,0,0,0,0
0.432207,0,0,0,0,1,0,0,0,0,0,0,0
0.217935,0,0,0,1,0,0,0,0,0,0,0,0
0.215748,0,0,0,1,0,0,0,0,0,0,0,0
0.593955,0,0,0,1,0,0,0,0,0,0,0,0
0.313787,0,0,0,0,0,1,0,0,0,0,0,0
0.677207,0,0,0,1,0,0,0,0,0,0,0,0
0.369894,0,0,0,0,1,0,0,0,0,0,0,0
0.414433,0,0,0,0,0,1,0,0,0,0,0,0
0.463622,0,0,0,0,0,1,0,0,0,0,0,0
0.444063,0,0,0,0,0,1,0,0,0,0,0,0
0.290567,0,0,0,1,0,0,0,0,0,0,0,0
0.218848,0,0,0,0,0,1,0,0,0,0,0,0
0.454879,0,0,0,0,0,1,0,0,0,0,0,0
0.332953,0,1,0,0,0,0,0,0,0,0,0,0
0.356741,0,0,0,1,0,0,0,0,0,0,0,0
0.365741,0,0,0,1,0,0,0,0,0,0,0,0
0.328344,0,0,0,1,0,0,0,0,0,0,0,0
0.457855,0,0,0,1,0,0,0,0,0,0,0,0
0.4503,0,0,0,0,0,1,0,0,0,0,0,0
0.387691,0,0,0,0,1,0,0,0,0,0,0,0
0.363799,0,0,0,0,0,1,0,0,0,0,0,0
0.324316,0,0,0,0,0,1,0,0,0,0,0,0
0.34215,0,0,1,0,0,0,0,0,0,0,0,0
0.441044,0,0,0,1,0,0,0,0,0,0,0,0
0.453699,0,0,0,1,0,0,0,0,0,0,0,0
0.33017,0,0,1,0,0,0,0,0,0,0,0,0
0.436329,0,0,0,0,0,1,0,0,0,0,0,0
0.424877,0,0,0,1,0,0,0,0,0,0,0,0
0.320187,0,0,0,0,0,1,0,0,0,0,0,0
0.274311,0,0,0,0,0,1,0,0,0,0,0,0
0.343273,0,0,1,0,0,0,0,0,0,0,0,0
0.327764,0,0,1,0,0,0,0,0,0,0,0,0
0.31413,0,0,1,0,0,0,0,0,0,0,0,0
0.448247,0,0,0,0,0,1,0,0,0,0,0,0
0.460546,0,0,0,0,0,1,0,0,0,0,0,0
0.327411,0,1,0,0,0,0,0,0,0,0,0,0
0.431484,0,0,0,1,0,0,0,0,0,0,0,0
0.396038,0,0,1,0,0,0,0,0,0,0,0,0
0.329441,0,0,0,0,0,1,0,0,0,0,0,0
0.363366,0,0,0,0,0,1,0,0,0,0,0,0
0.453425,0,0,0,1,0,0,0,0,0,0,0,0
0.440404,0,0,0,0,0,1,0,0,0,0,0,0
0.435769,0,0,0,0,0,1,0,0,0,0,0,0
0.410987,0,0,1,0,0,0,0,0,0,0,0,0
0.444853,0,0,1,0,0,0,0,0,0,0,0,0
0.46106,0,0,1,0,0,0,0,0,0,0,0,0
0.363412,0,0,0,0,0,1,0,0,0,0,0,0
0.363618,0,0,0,0,0,1,0,0,0,0,0,0
0.349905,0,0,0,0,0,1,0,0,0,0,0,0
0.3088,0,0,0,0,0,1,0,0,0,0,0,0
0.34318,0,0,0,0,0,1,0,0,0,0,0,0
0.24257,0,0,0,0,0,1,0,0,0,0,0,0
0.367775,0,0,0,1,0,0,0,0,0,0,0,0
0.41512,0,0,0,1,0,0,0,0,0,0,0,0
0.400428,0,0,0,0,1,0,0,0,0,0,0,0
0.425527,0,0,0,0,1,0,0,0,0,0,0,0
0.332401,0,0,1,0,0,0,0,0,0,0,0,0
0.526113,0,0,0,0,1,0,0,0,0,0,0,0
0.589882,0,0,0,0,1,0,0,0,0,0,0,0
0.472911,0,0,0,1,0,0,0,0,0,0,0,0
0.470282,0,0,0,0,1,0,0,0,0,0,0,0
0.444568,0,0,0,0,1,0,0,0,0,0,0,0
0.392887,0,0,0,0,0,1,0,0,0,0,0,0
0.404436,0,0,0,1,0,0,0,0,0,0,0,0
0.392082,0,0,0,1,0,0,0,0,0,0,0,0
0.30673,0,0,0,0,1,0,0,0,0,0,0,0
0.232112,0,0,0,0,0,0,0,0,0,0,0,0
0.216385,0,0,0,0,0,1,0,0,0,0,0,0
0.194934,0,0,0,0,0,1,0,0,0,0,0,0
0.200139,0,0,0,0,0,1,0,0,0,0,0,0
0.356097,0,0,1,0,0,0,0,0,0,0,0,0
0.438141,0,0,1,0,0,0,0,0,0,0,0,0
0.402921,0,0,0,0,0,1,0,0,0,0,0,0
0.382378,0,0,0,0,0,1,0,0,0,0,0,0
0.256913,0,0,0,0,0,1,0,0,0,0,0,0
0.276345,0,0,0,0,0,1,0,0,0,0,0,0
0.25316,0,0,0,0,0,1,0,0,0,0,0,0
0.279383,0,0,0,1,0,0,0,0,0,0,0,0
0.420932,0,0,0,1,0,0,0,0,0,0,0,0
0.457655,0,0,0,0,1,0,0,0,0,0,0,0
0.449688,0,0,0,0,1,0,0,0,0,0,0,0
0.417092,0,0,1,0,0,0,0,0,0,0,0,0
0.411668,0,0,1,0,0,0,0,0,0,0,0,0
0.399094,0,0,1,0,0,0,0,0,0,0,0,0
0.39214,0,0,1,0,0,0,0,0,0,0,0,0
0.38686,0,0,1,0,0,0,0,0,0,0,0,0
0.382917,0,0,0,0,0,1,0,0,0,0,0,0
0.372042,0,0,0,0,0,1,0,0,0,0,0,0
0.377398,0,0,0,0,0,1,0,0,0,0,0,0
0.315706,0,0,0,0,0,1,0,0,0,0,0,0
0.313086,0,0,1,0,0,0,0,0,0,0,0,0
0.348878,0,0,1,0,0,0,0,0,0,0,0,0
0.72518,0,0,0,0,0,1,0,0,0,0,0,0
0.233935,0,0,0,0,1,0,0,0,0,0,0,0
0.382756,0,0,0,1,0,0,0,0,0,0,0,0
0.3185,0,0,0,0,1,0,0,0,0,0,0,0
0.545728,0,1,0,0,0,0,0,0,0,0,0,0
0.412805,0,0,0,1,0,0,0,0,0,0,0,0
0.26959,0,0,1,0,0,0,0,0,0,0,0,0
0.274616,0,0,1,0,0,0,0,0,0,0,0,0
0.300402,0,0,1,0,0,0,0,0,0,0,0,0
0.68852,0,0,0,1,0,0,0,0,0,0,0,0
0.665671,0,0,0,0,1,0,0,0,0,0,0,0
0.218375,0,0,1,0,0,0,0,0,0,0,0,0
0.209884,0,0,0,1,0,0,0,0,0,0,0,0
0.327992,0,0,0,0,0,1,0,0,0,0,0,0
0.445548,0,1,0,0,0,0,0,0,0,0,0,0
0.406176,0,0,0,0,1,0,0,0,0,0,0,0
0.442815,0,0,0,1,0,0,0,0,0,0,0,0
0.315421,0,0,0,0,0,1,0,0,0,0,0,0
0.296259,0,0,0,0,0,1,0,0,0,0,0,0
0.320345,0,0,0,0,0,1,0,0,0,0,0,0
0.337645,0,0,0,0,0,1,0,0,0,0,0,0
0.298027,0,0,0,0,1,0,0,0,0,0,0,0
0.301612,0,0,0,0,0,1,0,0,0,0,0,0
0.328695,0,0,0,0,0,1,0,0,0,0,0,0
0.35247,0,0,0,0,0,0,0,0,0,0,0,0
0.612956,0,0,0,0,1,0,0,0,0,0,0,0
0.583002,0,0,0,1,0,0,0,0,0,0,0,0
0.358671,0,0,0,0,0,0,0,0,0,0,0,0
0.386939,0,0,0,0,0,1,0,0,0,0,0,0
0.342874,0,0,0,0,0,1,0,0,0,0,0,0
0.619828,0,0,0,1,0,0,0,0,0,0,0,0
0.636496,0,0,0,0,1,0,0,0,0,0,0,0
0.626553,0,0,0,1,0,0,0,0,0,0,0,0
0.282401,0,0,1,0,0,0,0,0,0,0,0,0
0.261799,0,0,1,0,0,0,0,0,0,0,0,0
0.266928,0,0,0,0,1,0,0,0,0,0,0,0
0.32883,0,0,0,0,0,1,0,0,0,0,0,0
0.234374,0,0,0,0,0,0,0,0,0,0,0,1
0.210152,0,0,0,1,0,0,0,0,0,0,0,0
0.345367,0,1,0,0,0,0,0,0,0,0,0,0
0.34884,0,1,0,0,0,0,0,0,0,0,0,0
0.400701,0,0,0,0,1,0,0,0,0,0,0,0
0.420003,0,0,1,0,0,0,0,0,0,0,0,0
0.418244,0,0,0,1,0,0,0,0,0,0,0,0
0.419918,0,0,0,1,0,0,0,0,0,0,0,0
0.406564,0,0,0,0,1,0,0,0,0,0,0,0
0.390705,0,0,0,1,0,0,0,0,0,0,0,0
0.363004,0,0,0,0,0,1,0,0,0,0,0,0
0.221503,0,0,0,0,0,1,0,0,0,0,0,0
0.295846,0,0,0,0,1,0,0,0,0,0,0,0
0.448286,0,0,0,0,0,1,0,0,0,0,0,0
0.406342,0,0,0,0,1,0,0,0,0,0,0,0
0.288481,0,0,0,0,0,1,0,0,0,0,0,0
0.284429,0,0,0,0,0,1,0,0,0,0,0,0
0.301368,0,0,0,0,0,1,0,0,0,0,0,0
0.341494,0,0,0,0,0,1,0,0,0,0,0,0
0.308216,0,0,0,1,0,0,0,0,0,0,0,0
0.272434,0,0,0,0,1,0,0,0,0,0,0,0
0.206329,0,0,0,0,1,0,0,0,0,0,0,0
0.465701,0,0,0,1,0,0,0,0,0,0,0,0
0.734783,0,0,0,0,0,1,0,0,0,0,0,0
0.513666,0,0,0,1,0,0,0,0,0,0,0,0
0.519405,0,0,0,1,0,0,0,0,0,0,0,0
0.383242,0,0,0,0,1,0,0,0,0,0,0,0
0.431815,0,0,0,0,1,0,0,0,0,0,0,0
0.398699,0,0,0,1,0,0,0,0,0,0,0,0
0.402005,0,0,0,1,0,0,0,0,0,0,0,0
0.403581,0,0,0,1,0,0,0,0,0,0,0,0
0.429893,0,0,1,0,0,0,0,0,0,0,0,0
0.445607,0,0,0,1,0,0,0,0,0,0,0,0
0.227743,0,0,0,1,0,0,0,0,0,0,0,0
0.255315,0,0,0,0,0,1,0,0,0,0,0,0
0.262917,0,0,0,0,0,0,0,0,0,0,0,1
0.276949,0,0,0,0,0,0,0,0,0,0,0,1
0.398231,0,0,0,1,0,0,0,0,0,0,0,0
0.414843,0,0,0,1,0,0,0,0,0,0,0,0
0.391605,0,0,0,0,1,0,0,0,0,0,0,0
0.423647,0,0,0,1,0,0,0,0,0,0,0,0
0.421,0,0,0,1,0,0,0,0,0,0,0,0
0.426304,0,0,0,1,0,0,0,0,0,0,0,0
0.4473,0,0,0,0,0,1,0,0,0,0,0,0
0.309017,0,0,0,0,0,1,0,0,0,0,0,0
0.327441,0,0,0,0,0,1,0,0,0,0,0,0
0.303422,0,0,0,0,0,1,0,0,0,0,0,0
