crtR(2011:2022),mean curvature,Gaussian curvature,ridge degree,ravine degree,Longitude,Latitude
0.401431,-218.787301,-100542.2972,502.339282,-100,140.887608,37.389155
0.437909,14.495519,-113650.0375,192.290283,-100,140.888175,37.387804
0.440649,14.495519,-113650.0375,-100,329.393794,140.88874,37.387804
0.44642,-24.065489,-28222.85489,-100,-100,140.88874,37.387354
0.467163,189.673299,-5490.444485,-100,365.883487,140.90001,37.407645
0.451469,-18.716359,-2654.861853,-100,-100,140.901138,37.408998
0.414722,-107.598608,6467.687242,-100,-100,140.885914,37.389154
0.411969,-68.626621,-169.742132,-100,-100,140.901136,37.41035
0.427703,-28.166717,-2175.774638,-100,-100,140.901137,37.409899
0.440849,-18.716359,-2654.861853,-100,-100,140.901138,37.409449
0.428017,-28.166717,-2175.774638,-100,-100,140.901702,37.4099
0.377678,72.596322,3111.080454,-100,-100,140.896628,37.401783
0.383149,108.435648,9869.853214,-100,-100,140.896063,37.401783
0.403658,6.474847,24.600341,-100,-100,140.896063,37.402233
0.413474,-155.854964,-60083.35025,424.289858,-100,140.896624,37.404938
0.403074,6.474847,24.600341,-100,-100,140.895498,37.402233
0.411018,-14.795758,43.662823,-100,-100,140.895497,37.402683
0.376312,-258.679161,-8823.05454,479.675055,-100,140.9017,37.411252
0.411068,-89.657158,-74.086777,-100,-100,140.902831,37.410351
0.40868,167.102753,-74344.26922,-100,-100,140.903396,37.410352
0.230398,-52.686972,1472.333113,53.97833,-100,140.890993,37.392313
0.254217,-46.89307,748.062854,-100,-100,140.890993,37.391863
0.25073,8.843617,-641.960831,-100,-100,140.891555,37.394117
0.253671,31.774886,-547.99185,-100,-100,140.891554,37.394567
0.213843,6.400949,-815.264763,-100,-100,140.89099,37.394116
0.516594,-159.859232,7884.061802,-100,-100,140.884792,37.383744
0.496966,-178.252398,13897.53916,218.70721,-100,140.885355,37.385097
0.447364,-90.317903,452.522141,-100,-100,140.884224,37.385997
0.470317,175.7792,-7117.974489,-100,341.974846,140.900011,37.406744
0.471244,281.79841,2346.595401,-100,531.090045,140.900576,37.407195
0.372469,-64.003887,3220.161214,-100,-100,140.883654,37.389152
0.216101,230.583656,6512.93189,-100,371.682405,140.893807,37.399076
0.30733,8.843617,-641.960831,-100,-100,140.892685,37.394118
0.282456,8.843617,-641.960831,-100,-100,140.89212,37.394117
0.325832,-5.066728,-95.253387,-100,-100,140.893249,37.394118
0.34085,-33.672377,-585.006741,-100,61.775063,140.894378,37.395021
0.429881,-14.795758,43.662823,-100,-100,140.896061,37.403585
0.418002,-61.405148,2363.339479,67.561803,-100,140.89606,37.404036
0.444707,41.740351,247.431374,-100,62.894382,140.897753,37.40539
0.455208,41.740351,247.431374,-100,66.159367,140.898318,37.40539
0.447413,-16.46912,51.957373,-100,-100,140.900008,37.408997
0.456274,-7.799014,-617.046244,-100,-100,140.900009,37.408546
0.459046,-3.211729,-6210.057647,-100,-100,140.900574,37.408547
0.466904,105.665699,-2935.395375,-100,185.008355,140.899447,37.406292
0.418171,-84.392588,-64639.77388,292.223238,-100,140.887609,37.388705
0.44455,-175.580332,11046.07969,163.891285,-100,140.886481,37.387352
0.440376,-146.509438,11093.48526,175.957702,-100,140.88648,37.387802
0.389472,-77.438793,-18011.93414,-100,64.416851,140.905091,37.410804
0.431969,905.638026,188343.3069,-100,1570.282205,140.905658,37.409002
0.430074,905.638026,188343.3069,-100,1686.016551,140.905093,37.409001
0.418085,-14.795758,43.662823,-100,-100,140.896061,37.403135
0.424025,-62.14782,2412.035935,142.181028,-100,140.896626,37.403135
0.406062,257.824203,-280259.2606,259.03029,-100,140.903961,37.410352
0.392468,-77.438793,-18011.93414,112.565937,-100,140.903961,37.410803
0.417572,879.357851,143719.7276,-100,1565.229629,140.903962,37.409902
0.375999,-90.600905,-12909.0931,84.456019,-100,140.904525,37.411254
0.42415,5.630125,-5759.741417,-100,-100,140.902832,37.409901
0.458233,76.691498,-1131.197979,-100,-100,140.899444,37.408095
0.465507,189.5953,-2240.18212,-100,318.142259,140.899446,37.407194
0.462779,152.453345,-2517.899509,-100,273.564348,140.899445,37.407644
0.459294,165.706355,-5514.223459,-100,275.480679,140.898881,37.407193
0.461493,139.315488,-4647.138276,-100,200.520966,140.898882,37.406292
0.460819,163.769724,-5511.252709,-100,274.692807,140.898881,37.406743
0.414795,879.357851,143719.7276,-100,1670.863757,140.905657,37.409903
0.419021,-90.317903,452.522141,-100,-100,140.884222,37.386899
0.393397,-158.519051,12743.17984,-100,-100,140.884785,37.388251
0.279445,46.775032,773.551809,-100,-100,140.892117,37.39592
0.207708,-41.418404,453.835555,-100,-100,140.890992,37.392764
0.172998,226.66348,21054.46334,-100,282.891463,140.894372,37.399077
0.252371,214.838364,4772.711176,-100,344.072339,140.893807,37.399527
0.205896,-24.066988,444.926882,25.326721,-100,140.890991,37.393666
0.252408,-50.964753,1453.839077,-100,-100,140.891557,37.392765
0.205117,33.050678,-3145.219423,-100,-100,140.890428,37.392313
0.430613,619.593922,-566103.6704,-100,1539.959778,140.903398,37.409451
0.423175,905.638026,188343.3069,-100,1677.722578,140.905093,37.409452
0.424501,905.638026,188343.3069,-100,1703.387963,140.905658,37.409452
0.414004,879.357851,143719.7276,-100,1645.198372,140.905092,37.409903
0.374939,-90.600905,-12909.0931,231.762383,-100,140.90509,37.411255
0.404771,-14.795758,43.662823,-100,-100,140.894932,37.402683
0.452535,163.769724,-5511.252709,-100,310.392203,140.898316,37.406742
0.176844,68.382074,2904.223578,-100,-100,140.890424,37.395017
0.195216,102.598838,1701.913782,-100,153.945044,140.889863,37.392312
0.245192,102.598838,1701.913782,-100,153.945044,140.888168,37.392311
0.189626,102.598838,1701.913782,-100,162.011113,140.889297,37.392763
0.348185,100.090237,574.463069,-100,-100,140.89324,37.400879
0.282192,35.402713,-211.437629,-100,-100,140.892118,37.395469
0.237713,61.344692,1547.617656,-100,-100,140.890987,37.395919
0.283257,31.774886,-547.99185,-100,-100,140.892119,37.394568
0.179593,62.388041,1232.917238,-100,76.44218,140.890425,37.394116
0.17815,68.382074,2904.223578,-100,85.792013,140.890424,37.394566
0.175123,36.264988,-691.256269,-100,-100,140.890426,37.393665
0.217997,34.18333,-759.848573,-100,-100,140.890989,37.394567
0.163742,44.470913,-3527.971576,-100,-100,140.890426,37.393214
0.369378,-17.037624,227.947316,-100,-100,140.884783,37.389603
0.405082,-16.647487,207.474057,-100,-100,140.885348,37.389604
0.26026,0.47908,-8765.45799,-100,-100,140.889854,37.398171
0.25385,24.81904,-20632.03319,-100,84.273979,140.890419,37.398172
0.246992,227.045188,-38641.11661,-100,453.354457,140.889855,37.397721
0.402945,-16.647487,207.474057,-100,-100,140.885913,37.389605
0.234916,44.893642,-318.632697,-100,48.676106,140.888735,37.390959
0.284891,44.893642,-318.632697,-100,241.372877,140.888736,37.390509
0.559806,-103.974228,8048.279019,96.616921,-100,140.885924,37.382394
0.456485,165.706355,-5514.223459,-100,275.480679,140.89888,37.407644
0.442906,66.616215,1483.563546,-100,-100,140.897753,37.40584
0.319885,12.518096,-225.153088,-100,-100,140.893248,37.39502
0.323898,15.584737,-262.740465,-100,-100,140.893249,37.394569
0.3317,-41.826463,286.284612,-100,-100,140.893813,37.39502
0.336886,-44.55998,321.980977,-100,-100,140.893814,37.39457
0.164789,89.081024,4163.15291,-100,131.073151,140.88986,37.394115
0.245592,213.344506,-45647.91053,-100,440.376925,140.893242,37.399076
0.263441,126.573327,-55018.21497,-100,315.85401,140.892677,37.399075
0.194452,172.054836,-45990.91803,-100,371.366974,140.893243,37.398625
0.313069,15.580119,-95.466908,-100,-100,140.893248,37.39547
0.143104,90.448769,5434.307655,-100,-100,140.889859,37.395017
0.393725,6.474847,24.600341,-100,-100,140.894368,37.402232
0.395735,-14.795758,43.662823,-100,-100,140.894367,37.402682
0.383272,38.792066,1223.329588,-100,-100,140.893803,37.402231
0.221323,34.18333,-759.848573,-100,-100,140.890989,37.395018
0.447483,41.740351,247.431374,-100,68.015327,140.897754,37.404939
0.439362,165.706355,-5514.223459,-100,295.584219,140.89775,37.407643
0.441093,165.706355,-5514.223459,-100,295.584219,140.897751,37.407192
0.413043,-68.626621,-169.742132,-100,-100,140.901701,37.410351
0.395681,-204.539152,-9779.721503,327.17605,-100,140.901701,37.410801
0.452005,88.344191,-2481.125427,-100,105.670491,140.898879,37.408095
0.502938,-53.778938,-2593.561295,-100,49.881645,140.884227,37.384195
0.505118,-186.280992,14932.44785,217.389272,-100,140.884791,37.384195
0.476675,-64.81214,-1044.298361,-100,-100,140.884225,37.385096
0.478637,-194.606467,15216.23598,-100,-100,140.88479,37.385097
0.438235,-2.252192,-25549.67621,-100,144.541435,140.883094,37.385996
0.443125,-2.252192,-25549.67621,-100,146.467858,140.883659,37.385997
0.490414,-51.961317,-2631.185306,-100,-100,140.884226,37.384645
0.15452,90.448769,5434.307655,-100,-100,140.88986,37.394566
0.159057,102.490029,1659.915514,-100,183.565186,140.889861,37.393214
0.180439,102.490029,1659.915514,-100,183.565186,140.889297,37.393213
0.396321,-204.539152,-9779.721503,247.597505,-100,140.902266,37.410802
0.412672,-68.626621,-169.742132,-100,-100,140.902266,37.410351
0.395748,-224.996692,-8066.642247,426.893348,-100,140.902831,37.410802
0.557884,-95.853567,6549.775312,77.231971,-100,140.886488,37.382845
0.552988,-95.853567,6549.775312,74.636653,-100,140.885923,37.382844
0.378295,-131.899913,-1014.456438,142.364555,-100,140.903395,37.411253
0.377294,-90.600905,-12909.0931,94.224868,-100,140.90396,37.411254
0.428921,163.684634,-5114.653957,-100,199.290863,140.897185,37.407643
0.401217,-14.795758,43.662823,-100,-100,140.894931,37.403134
0.410414,-14.795758,43.662823,-100,-100,140.895496,37.403134
0.378646,-222.778284,-8691.347955,492.411143,-100,140.90283,37.411253
0.182862,75.37424,3685.102229,-100,-100,140.890423,37.395468
0.175199,226.977299,21638.72019,-100,-100,140.889858,37.395918
0.196247,142.581577,14376.54562,-100,-100,140.890422,37.395919
0.21303,102.598838,1701.913782,-100,162.011113,140.888732,37.392762
0.260879,105.756578,8116.273937,-100,-100,140.891551,37.396821
0.264624,105.756578,8116.273937,-100,-100,140.892116,37.396821
0.247793,162.126686,19215.27252,-100,-100,140.890987,37.39637
0.254966,150.770731,17258.62296,-100,-100,140.890986,37.39682
0.211346,425.581032,32518.99142,-100,703.050146,140.890422,37.396369
0.150977,96.52766,6282.896197,-100,-100,140.889858,37.395467
0.219541,102.598838,1701.913782,-100,153.945044,140.888733,37.392311
0.198936,371.261279,-36449.27727,-100,703.648493,140.889857,37.396369
0.204595,102.490029,1659.915514,-100,183.565186,140.888732,37.393213
0.377855,114.674783,7249.07106,-100,-100,140.893803,37.401781
0.384616,108.435648,9869.853214,-100,102.931216,140.894368,37.401781
0.329002,46.013933,-121.212923,-100,266.722262,140.888736,37.390058
0.340935,46.013933,-121.212923,-100,266.722262,140.888172,37.390057
0.122057,96.52766,6282.896197,-100,-100,140.889293,37.395467
0.109901,90.448769,5434.307655,-100,-100,140.889294,37.395016
0.161138,226.977299,21638.72019,-100,-100,140.889293,37.395917
0.366502,22.930727,-7.943204,-100,-100,140.886476,37.390506
0.382151,23.696446,60.151946,-100,-100,140.886477,37.390056
0.443014,627.233018,-331891.5478,-100,1426.812242,140.903399,37.408549
0.430705,905.638026,188343.3069,-100,1696.035201,140.904528,37.409001
0.433675,-2.252192,-25549.67621,-100,144.541435,140.882529,37.385996
0.419934,-2.252192,-25549.67621,-100,181.456607,140.883094,37.386447
0.249514,86.509016,200.286641,-100,121.078634,140.888169,37.39186
0.396222,18.972623,-261780.3595,-100,437.097974,140.888173,37.389156
0.258694,35.402713,-211.437629,-100,-100,140.891553,37.395469
0.261431,46.775032,773.551809,-100,-100,140.891552,37.39592
0.25831,150.770731,17258.62296,-100,115.675522,140.890985,37.397271
0.224497,467.281613,49633.33759,-100,810.046583,140.890421,37.39682
0.218269,387.102542,-34652.3363,-100,753.248519,140.889856,37.396819
0.383159,-61.405148,2363.339479,67.561803,-100,140.89493,37.404035
0.451647,21.101658,45.79035,-100,-100,140.899444,37.408546
0.462792,141.657157,-7372.499282,-100,143.731215,140.900009,37.408096
0.425732,-28.166717,-2175.774638,-100,-100,140.900572,37.409899
0.409495,-68.626621,-169.742132,-100,-100,140.900571,37.41035
0.330241,13.826886,-1302.375305,-100,-100,140.887606,37.390508
0.370409,22.465296,-64.178038,-100,-100,140.887042,37.390056
0.350628,24.331697,-129.996577,-100,-100,140.887041,37.390507
0.356042,14.67082,-1213.851935,-100,-100,140.887607,37.390057
0.430457,-42.711729,637.110633,-100,-100,140.898313,37.408996
0.437004,-42.711729,637.110633,-100,-100,140.898878,37.408996
0.426113,-42.711729,637.110633,-100,-100,140.898878,37.409447
0.333535,-339.944321,48736.24752,345.455367,-100,140.894365,37.404485
0.407201,-21.467453,-10850.41181,-100,29.470659,140.896622,37.40629
0.3492,-339.944321,48736.24752,534.88533,-100,140.89493,37.404486
0.3751,-339.944321,48736.24752,590.923727,-100,140.895495,37.404486
0.304232,106.081377,-53416.28195,-100,280.259104,140.892112,37.399526
0.323814,59.765003,-3767.980734,-100,-100,140.892111,37.399976
0.2999,35.402713,-211.437629,-100,-100,140.892683,37.39547
0.445591,-18.96,-167.697349,-100,-100,140.898879,37.408545
0.426767,905.638026,188343.3069,-100,1650.468741,140.903963,37.409451
0.424039,905.638026,188343.3069,-100,1693.567154,140.904528,37.409451
0.403846,257.824203,-280259.2606,-100,804.896655,140.904526,37.410353
0.390645,-77.438793,-18011.93414,178.835338,-100,140.904526,37.410804
0.572367,-103.974228,8048.279019,117.176953,-100,140.886489,37.381943
0.273987,105.31629,7980.695764,-100,-100,140.892116,37.396371
0.282035,105.31629,7980.695764,-100,-100,140.892681,37.396371
0.262752,105.31629,7980.695764,-100,-100,140.891552,37.39637
0.25966,332.053272,64899.88426,-100,459.550788,140.890985,37.397722
0.431575,-51.593581,815.474869,-100,-100,140.899443,37.409447
0.442779,-3.108679,-246.977774,-100,-100,140.899443,37.408997
0.393769,-204.539152,-9779.721503,361.116688,-100,140.901136,37.410801
0.405896,-112.437623,-1075.513155,127.400952,-100,140.900006,37.410349
0.404899,-138.67291,-44828.76843,324.023223,-100,140.896623,37.405839
0.426962,75.463687,-3228.393069,-100,139.167218,140.897188,37.40584
0.265261,122.896514,1485.563395,-100,182.877384,140.887603,37.392761
0.369534,-84.67877,-6716.456559,-100,-100,140.895491,37.40674
0.411668,-2.252192,-25549.67621,-100,186.110738,140.883658,37.386898
0.143516,90.448769,5434.307655,-100,-100,140.889295,37.394565
0.164539,89.081024,4163.15291,-100,141.271492,140.889295,37.394115
0.179648,89.081024,4163.15291,-100,141.271492,140.88873,37.394114
0.194628,300.369225,-50846.56588,-100,617.448698,140.893244,37.398175
0.203911,188.181844,-82532.79169,-100,465.430378,140.892679,37.398174
0.161167,260.323947,9024.353356,-100,427.794986,140.893808,37.398626
0.346797,-368.177184,40739.30299,673.044579,-100,140.895494,37.404937
0.415218,-57.739336,23.06366,-100,-100,140.896621,37.407191
0.417494,-57.739336,23.06366,-100,-100,140.89662,37.407642
0.399769,-92.338703,-6545.546004,-100,-100,140.896056,37.407191
0.38174,-153.236653,14932.6618,-100,-100,140.88422,37.388702
0.375038,22.930727,-7.943204,-100,-100,140.885346,37.390956
0.264702,-55.90696,1158.880144,110.590566,-100,140.894375,37.396823
0.294771,-55.951206,1167.652505,96.736628,-100,140.894376,37.396373
0.221441,-55.90696,1158.880144,109.968206,-100,140.89494,37.397275
0.122536,189.144939,20624.89826,-100,203.670973,140.894373,37.398176
0.167705,277.075685,23323.69817,-100,453.735265,140.893809,37.398175
0.411338,3.469898,-89.910756,-100,-100,140.896621,37.406741
0.401632,-339.944321,48736.24752,597.819824,-100,140.896059,37.404487
0.292831,46.775032,773.551809,-100,-100,140.892682,37.395921
0.302614,23.432398,240.868219,-100,-100,140.893247,37.395921
0.241305,55.934923,2519.912243,-100,-100,140.893245,37.397273
0.266618,105.756578,8116.273937,-100,-100,140.892681,37.396822
0.287468,53.057446,2306.815683,-100,-100,140.893246,37.396372
0.350028,67.639538,-4292.572132,-100,156.418248,140.892674,37.40178
0.244098,249.320787,-45907.35819,-100,494.839635,140.89042,37.397721
0.235072,436.820748,38533.89326,-100,756.556899,140.89042,37.397271
0.266856,-55.90696,1158.880144,110.590566,-100,140.89494,37.396824
0.441752,163.769724,-5511.252709,-100,293.636141,140.897751,37.406742
0.442087,139.315488,-4647.138276,-100,247.348748,140.897752,37.406291
0.266579,-368.177184,40739.30299,607.205778,-100,140.894928,37.405387
0.382204,-125.371424,-14319.16298,-100,-100,140.896057,37.406289
0.430894,-18.96,-167.697349,-100,-100,140.897749,37.408544
0.436071,88.344191,-2481.125427,-100,113.109438,140.897749,37.408094
0.426963,76.114995,-8698.73246,-100,126.485269,140.897187,37.40629
0.244728,66.837311,663.424932,-100,69.543526,140.887601,37.393662
0.377874,22.930727,-7.943204,-100,-100,140.885911,37.390506
0.384834,22.930727,-7.943204,-100,-100,140.885347,37.390505
0.389772,-21.318347,340.86075,-100,-100,140.887043,37.389606
0.380437,-116.06439,5814.581143,-100,-100,140.887607,37.389606
0.390435,23.696446,60.151946,-100,-100,140.885912,37.390055
0.439234,-162.93561,-12359.34047,-100,-100,140.887047,37.386901
0.434121,-19.831932,15.437774,-100,-100,140.887611,37.386902
0.437121,-109.107677,-53525.13539,293.696362,-100,140.88761,37.387803
0.366518,96.367442,-369.348079,-100,133.254459,140.893239,37.40178
0.426955,34.437849,-2430.104395,-100,-100,140.897184,37.408093
0.488286,-26.806479,-25634.52471,-100,154.489009,140.883661,37.384645
0.21901,73.781379,1376.910648,-100,131.171377,140.888166,37.393663
0.204355,89.081024,4163.15291,-100,126.872741,140.888166,37.394114
0.238972,102.598838,1701.913782,-100,162.011113,140.888168,37.392762
0.194448,73.781379,1376.910648,-100,131.171377,140.888731,37.393663
0.280091,109.099539,-551.63122,-100,139.444939,140.887604,37.39186
0.28327,31.774886,-547.99185,-100,-100,140.892118,37.395019
0.256028,31.774886,-547.99185,-100,-100,140.891553,37.395018
0.227815,38.359485,-290.641228,-100,-100,140.890988,37.395468
0.402089,-2.252192,-25549.67621,-100,199.151673,140.883093,37.386898
0.341552,72.684464,-2580.562912,-100,118.610292,140.89211,37.400878
0.360434,66.537123,-993.948895,-100,-100,140.893239,37.401329
0.353356,31.84232,-78.328927,-100,-100,140.884782,37.390505
0.390726,-204.539152,-9779.721503,369.697206,-100,140.900571,37.4108
0.422327,-26.006047,114.499997,-100,-100,140.900007,37.409898
0.429135,21.886461,-5670.470046,-100,70.887651,140.897188,37.405389
0.374847,-368.177184,40739.30299,658.628003,-100,140.896058,37.405388
0.406707,-155.854964,-60083.35025,424.37127,-100,140.896623,37.405389
0.433169,-183.66156,4448.777081,362.205526,-100,140.896625,37.404037
0.439774,-67.848471,2858.777099,123.471012,-100,140.896626,37.403586
0.433666,21.886461,-5670.470046,-100,48.83273,140.897189,37.404938
0.212988,387.102542,-34652.3363,-100,730.834165,140.889291,37.396819
0.36402,37.409928,279.843066,-100,-100,140.883653,37.390053
0.187075,90.448769,5434.307655,-100,-100,140.888165,37.394564
0.172631,90.448769,5434.307655,-100,-100,140.888164,37.395015
0.263816,0.47908,-8765.45799,-100,-100,140.889289,37.398171
0.358028,35.947663,89.536816,-100,-100,140.882522,37.390953
0.41276,-2.252192,-25549.67621,-100,181.456607,140.882529,37.386446
0.391073,-2.252192,-25549.67621,-100,199.151673,140.882528,37.386897
0.401625,-200.512148,-4879.206573,280.58352,-100,140.899441,37.410349
0.382782,-202.814081,24622.67267,241.484878,-100,140.899441,37.410799
0.386937,-180.866684,3513.93912,298.298997,-100,140.900006,37.4108
0.256085,122.593553,1349.946106,-100,180.526837,140.887602,37.393212
0.230332,102.490029,1659.915514,-100,183.565186,140.888167,37.393212
0.30711,45.885912,-3030.732197,-100,51.630282,140.887039,37.391859
0.272804,102.108117,265.219192,-100,155.219551,140.887603,37.39231
0.23378,387.102542,-34652.3363,-100,753.248519,140.889856,37.39727
0.24803,227.045188,-38641.11661,-100,387.295933,140.88929,37.39772
0.266891,53.288097,2340.311818,-100,-100,140.893246,37.396822
0.291266,-41.816257,-158.950362,144.164535,-100,140.893811,37.396372
0.265668,-41.790816,-163.300003,144.247002,-100,140.89381,37.396823
0.547184,-95.853567,6549.775312,55.851188,-100,140.885358,37.382844
0.54001,-74.449389,3083.530884,53.048071,-100,140.885358,37.383294
0.534535,-96.998661,5988.054927,-100,-100,140.884794,37.382843
0.250407,105.756578,8116.273937,-100,-100,140.892115,37.397272
0.290629,106.081377,-53416.28195,-100,270.82898,140.892677,37.399526
0.314887,59.765003,-3767.980734,-100,-100,140.892676,37.399977
0.368388,11.175999,-153.005312,-100,-100,140.883653,37.389602
0.375542,-111.964132,8530.079483,-100,-100,140.884219,37.389152
0.369488,3.270732,-496.791527,-100,14.379601,140.884218,37.389603
0.37722,-118.396279,7489.218913,-100,-100,140.884784,37.389153
0.273271,-20.540626,-6850.200799,61.635326,-100,140.889854,37.398622
0.263763,82.261274,-75859.94371,-100,282.830342,140.890984,37.398172
0.231166,213.959849,34217.64232,-100,291.822949,140.892115,37.397723
0.405451,-92.338703,-6545.546004,-100,59.81755,140.896055,37.407642
0.274943,51.83873,-50211.87761,-100,202.348652,140.890983,37.398623
0.312206,-32.491554,-14486.52966,111.746541,-100,140.890418,37.399073
0.44451,88.344191,-2481.125427,-100,119.368838,140.898314,37.408094
0.448631,165.706355,-5514.223459,-100,311.217003,140.898315,37.407644
0.420173,-42.711729,637.110633,-100,-100,140.898313,37.409446
0.414138,-42.711729,637.110633,-100,-100,140.897748,37.409446
0.423598,-42.711729,637.110633,-100,-100,140.897748,37.408995
0.415064,-75.467702,-23943.05321,-100,89.792907,140.896619,37.408543
0.417502,-59.931295,-1397.734654,-100,-100,140.896619,37.408093
0.451166,165.706355,-5514.223459,-100,311.217003,140.898316,37.407193
0.453349,139.315488,-4647.138276,-100,171.693009,140.898317,37.406291
0.245608,213.959849,34217.64232,-100,289.382464,140.89155,37.397722
0.254907,105.756578,8116.273937,-100,-100,140.89155,37.397272
0.214214,115.156386,11259.95468,-100,-100,140.893244,37.397724
0.246476,105.756578,8116.273937,-100,-100,140.89268,37.397273
0.33098,-20.540626,-6850.200799,105.038919,-100,140.889288,37.399072
0.342081,-28.762207,-5945.181892,85.224327,-100,140.889287,37.399523
0.339321,78.159282,-1436.809558,-100,-100,140.891546,37.400426
0.332497,59.765003,-3767.980734,-100,-100,140.891546,37.399976
0.336512,78.159282,-1436.809558,-100,93.08288,140.892111,37.400427
0.376292,25.730415,566.609566,-100,-100,140.893802,37.403133
0.390216,-14.795758,43.662823,-100,-100,140.894367,37.403133
0.365801,35.206022,644.862458,-100,-100,140.885345,37.391407
0.216856,87.458758,4902.346494,-100,-100,140.8876,37.394564
0.231243,67.919107,2177.490034,-100,-100,140.887601,37.394113
0.134103,90.448769,5434.307655,-100,-100,140.888729,37.395016
0.157839,90.448769,5434.307655,-100,-100,140.88873,37.394565
0.190436,371.261279,-36449.27727,-100,677.610943,140.889292,37.396368
0.164519,226.977299,21638.72019,-100,128.586471,140.888728,37.395917
0.338665,72.684464,-2580.562912,-100,128.497996,140.892109,37.401328
0.264939,-32.491554,-14486.52966,124.098063,-100,140.890418,37.398623
0.247788,126.573327,-55018.21497,-100,310.772835,140.891548,37.398624
0.238308,188.181844,-82532.79169,-100,446.833588,140.891549,37.398173
0.206989,188.181844,-82532.79169,-100,499.39345,140.892114,37.398174
0.327396,25.743084,-2992.610782,52.185153,-100,140.885908,37.392759
0.336464,25.743084,-2992.610782,45.045959,-100,140.885909,37.392309
0.217226,126.573327,-55018.21497,-100,347.752645,140.892113,37.398624
0.223189,213.959849,34217.64232,-100,254.947315,140.892679,37.397723
0.242856,17.32648,111.639703,-100,-100,140.887035,37.394563
0.25615,34.823444,905.889437,-100,-100,140.887036,37.394113
0.422954,-14.0719,26.010971,-100,-100,140.897184,37.408544
0.438544,-18.96,-167.697349,-100,-100,140.898314,37.408545
0.436651,-162.93561,-12359.34047,-100,46.91648,140.887047,37.386451
0.430718,4.301243,-5160.051143,-100,-100,140.888177,37.386452
0.350965,72.684464,-2580.562912,-100,-100,140.892674,37.401329
0.278588,126.573327,-55018.21497,-100,348.096115,140.892113,37.399075
0.363348,37.360026,-138.996738,-100,66.823297,140.884218,37.390054
0.356928,28.787536,-415.966902,-100,19.204827,140.884217,37.390504
0.336626,36.28967,336.004385,-100,34.287169,140.88478,37.391406
0.328011,55.501301,-2740.884239,-100,99.49737,140.88478,37.391857
0.342955,34.237737,52.814849,-100,14.832483,140.884216,37.391406
0.382863,25.730415,566.609566,-100,-100,140.893802,37.402682
0.337383,72.684464,-2580.562912,-100,-100,140.891545,37.400877
0.318025,96.077516,-49925.71994,-100,261.03406,140.890983,37.399074
0.298179,126.573327,-55018.21497,-100,310.902525,140.891548,37.399074
0.310562,25.743084,-2992.610782,52.000117,-100,140.886473,37.39276
0.319705,25.743084,-2992.610782,44.215784,-100,140.886474,37.392309
0.355168,35.206022,644.862458,-100,-100,140.88591,37.391407
0.345494,53.641837,-4489.186913,-100,87.711456,140.885909,37.391858
0.188788,371.261279,-36449.27727,-100,668.356519,140.888727,37.396368
0.20929,387.102542,-34652.3363,-100,716.426514,140.888726,37.396818
0.353795,35.947663,89.536816,-100,-100,140.883651,37.390954
0.347856,22.338081,-65.830161,-100,-100,140.883651,37.391405
0.429089,163.684634,-5114.653957,-100,199.290863,140.897186,37.407192
0.428097,109.473704,-5161.117662,-100,256.123534,140.897186,37.406741
0.407565,-52.98473,869.644149,-100,-100,140.898312,37.409897
0.402447,-52.98473,869.644149,-100,-100,140.897747,37.409896
0.416737,-50.291769,-1444.350144,-100,-100,140.897183,37.408995
0.170194,96.52766,6282.896197,-100,-100,140.888164,37.395466
0.196986,76.735817,3669.565748,-100,-100,140.887599,37.395465
0.138333,96.52766,6282.896197,-100,-100,140.888728,37.395466
0.367414,100.966392,908.371492,-100,142.536931,140.893238,37.402231
0.393575,-14.795758,43.662823,-100,-100,140.894366,37.403584
0.405848,-14.795758,43.662823,-100,-100,140.894931,37.403584
0.369389,-61.405148,2363.339479,67.561803,-100,140.894365,37.404035
0.279985,9.522098,-4100.350458,75.472519,-100,140.887037,37.393211
0.348592,25.743084,-2992.610782,44.100756,-100,140.885344,37.392308
0.328957,53.641837,-4489.186913,-100,76.029357,140.886474,37.391859
0.298273,24.665853,-2449.088748,45.891968,-100,140.887038,37.39231
0.289644,24.665853,-2449.088748,49.562507,-100,140.887038,37.39276
0.322912,-20.540626,-6850.200799,110.204371,-100,140.889853,37.399073
0.392575,-262.19915,-1942.994989,453.627976,-100,140.898311,37.410348
0.39705,-262.19915,-1942.994989,454.866768,-100,140.898876,37.410348
0.412841,-52.98473,869.644149,-100,-100,140.898877,37.409897
0.417903,-13.459762,-409.687893,-100,-100,140.899442,37.409898
0.397756,-64.249917,-1705.136707,-100,60.864121,140.897182,37.409896
0.393587,-84.292906,-66875.34318,-100,286.077391,140.896617,37.409895
0.385036,-232.265133,-3395.982155,357.844036,-100,140.897181,37.410347
0.357102,53.641837,-4489.186913,-100,105.265492,140.885345,37.391857
0.345093,31.84232,-78.328927,-100,-100,140.884781,37.390956
0.339346,-41.010918,-978.358153,46.180376,-100,140.889852,37.399974
0.330548,-12.257064,-1806.086678,-100,-100,140.890417,37.399975
0.208366,126.573327,-55018.21497,-100,315.123905,140.892678,37.398625
0.388544,-89.943677,6386.757463,-100,-100,140.883656,37.3878
0.387178,-277.79179,26297.49343,358.22564,-100,140.883092,37.387348
0.345728,72.684464,-2580.562912,-100,-100,140.892675,37.400878
